"ID","Sources","Emissions","Periods","EmissionsDutchTerritory_1"
"1861","A049056","A044107","1991JJ00","     1.2"
"1862","A049056","A044107","1992JJ00","     1.2"
"1863","A049056","A044107","1993JJ00","     1.2"
"1864","A049056","A044107","1994JJ00","     1.2"
"1865","A049056","A044107","1995JJ00","     1.2"
"1866","A049056","A044107","1996JJ00","     1.2"
"1867","A049056","A044107","1997JJ00","     1.2"
"1868","A049056","A044107","1998JJ00","     1.2"
"1869","A049056","A044107","1999JJ00","     1.2"
"1870","A049056","A044107","2000JJ00","     1.1"
"1871","A049056","A044107","2001JJ00","     1.0"
"1872","A049056","A044107","2002JJ00","     1.0"
"1873","A049056","A044107","2003JJ00","     1.0"
"1874","A049056","A044107","2004JJ00","     1.0"
"1875","A049056","A044107","2005JJ00","     1.0"
"1876","A049056","A044107","2006JJ00","     0.9"
"1877","A049056","A044107","2007JJ00","     0.9"
"1878","A049056","A044107","2008JJ00","     0.9"
"1879","A049056","A044107","2009JJ00","     0.9"
"1880","A049056","A044107","2010JJ00","     0.9"
"1881","A049056","A044107","2011JJ00","     0.8"
"1882","A049056","A044107","2012JJ00","     0.8"
"1883","A049056","A044107","2013JJ00","     0.8"
"1884","A049056","A044107","2014JJ00","     0.7"
"1885","A049056","A044107","2015JJ00","     0.7"
"1886","A049056","A044107","2016JJ00","     0.7"
"1887","A049056","A044107","2017JJ00","     0.6"
"1888","A049056","A044107","2018JJ00","     0.6"
"1889","A049056","A044107","2019JJ00","     0.6"
"1890","A049056","A044107","2020JJ00","     0.6"
"1891","A049056","A044118","1990JJ00","    30.7"
"1892","A049056","A044118","1991JJ00","    24.8"
"1893","A049056","A044118","1992JJ00","    24.8"
"1894","A049056","A044118","1993JJ00","    24.7"
"1895","A049056","A044118","1994JJ00","    25.1"
"1896","A049056","A044118","1995JJ00","    24.9"
"1897","A049056","A044118","1996JJ00","    25.0"
"1898","A049056","A044118","1997JJ00","    25.3"
"1899","A049056","A044118","1998JJ00","    25.5"
"1900","A049056","A044118","1999JJ00","    24.7"
"1901","A049056","A044118","2000JJ00","    22.9"
"1902","A049056","A044118","2001JJ00","    21.6"
"1903","A049056","A044118","2002JJ00","    21.2"
"1904","A049056","A044118","2003JJ00","    20.7"
"1905","A049056","A044118","2004JJ00","    20.3"
"1906","A049056","A044118","2005JJ00","    19.8"
"1907","A049056","A044118","2006JJ00","    19.2"
"1908","A049056","A044118","2007JJ00","    17.8"
"1909","A049056","A044118","2008JJ00","    18.2"
"1910","A049056","A044118","2009JJ00","    17.8"
"1911","A049056","A044118","2010JJ00","    16.9"
"1912","A049056","A044118","2011JJ00","    15.9"
"1913","A049056","A044118","2012JJ00","    15.2"
"1914","A049056","A044118","2013JJ00","    14.5"
"1915","A049056","A044118","2014JJ00","    13.8"
"1916","A049056","A044118","2015JJ00","    13.2"
"1917","A049056","A044118","2016JJ00","    12.6"
"1918","A049056","A044118","2017JJ00","    12.1"
"1919","A049056","A044118","2018JJ00","    11.5"
"1920","A049056","A044118","2019JJ00","    10.8"
"1921","A049056","A044118","2020JJ00","    10.3"
"1922","A049056","A044112","1990JJ00","    10.6"
"1923","A049056","A044112","1991JJ00","    10.5"
"1924","A049056","A044112","1992JJ00","    10.3"
"1925","A049056","A044112","1993JJ00","    10.2"
"1926","A049056","A044112","1994JJ00","    10.1"
"1927","A049056","A044112","1995JJ00","    10.2"
"1928","A049056","A044112","1996JJ00","    10.1"
"1929","A049056","A044112","1997JJ00","     9.6"
"1930","A049056","A044112","1998JJ00","     9.3"
"1931","A049056","A044112","1999JJ00","     9.4"
"1932","A049056","A044112","2000JJ00","     9.2"
"1933","A049056","A044112","2001JJ00","     8.8"
"1934","A049056","A044112","2002JJ00","     8.8"
"1935","A049056","A044112","2003JJ00","     8.2"
"1936","A049056","A044112","2004JJ00","     7.6"
"1937","A049056","A044112","2005JJ00","     7.3"
"1938","A049056","A044112","2006JJ00","     6.8"
"1939","A049056","A044112","2007JJ00","     6.8"
"1940","A049056","A044112","2008JJ00","     6.5"
"1941","A049056","A044112","2009JJ00","     6.3"
"1942","A049056","A044112","2010JJ00","     5.8"
"1943","A049056","A044112","2011JJ00","     5.3"
"1944","A049056","A044112","2012JJ00","     4.9"
"1945","A049056","A044112","2013JJ00","     4.5"
"1946","A049056","A044112","2014JJ00","     4.0"
"1947","A049056","A044112","2015JJ00","     3.7"
"1948","A049056","A044112","2016JJ00","     3.4"
"1949","A049056","A044112","2017JJ00","     3.2"
"1950","A049056","A044112","2018JJ00","     3.0"
"1951","A049056","A044112","2019JJ00","     2.6"
"1952","A049056","A044112","2020JJ00","     2.1"
"1953","A049056","A044110","1990JJ00","     0.0"
"1954","A049056","A044110","1991JJ00","     0.0"
"1955","A049056","A044110","1992JJ00","     0.0"
"1956","A049056","A044110","1993JJ00","     0.0"
"1957","A049056","A044110","1994JJ00","     0.0"
"1958","A049056","A044110","1995JJ00","     0.0"
"1959","A049056","A044110","1996JJ00","     0.0"
"1960","A049056","A044110","1997JJ00","     0.0"
"1961","A049056","A044110","1998JJ00","     0.0"
"1962","A049056","A044110","1999JJ00","     0.0"
"1963","A049056","A044110","2000JJ00","     0.0"
"1964","A049056","A044110","2001JJ00","     0.0"
"1965","A049056","A044110","2002JJ00","     0.0"
"1966","A049056","A044110","2003JJ00","     0.0"
"1967","A049056","A044110","2004JJ00","     0.0"
"1968","A049056","A044110","2005JJ00","     0.0"
"1969","A049056","A044110","2006JJ00","     0.0"
"1970","A049056","A044110","2007JJ00","     0.0"
"1971","A049056","A044110","2008JJ00","     0.0"
"1972","A049056","A044110","2009JJ00","     0.0"
"1973","A049056","A044110","2010JJ00","     0.0"
"1974","A049056","A044110","2011JJ00","     0.0"
"1975","A049056","A044110","2012JJ00","     0.0"
"1976","A049056","A044110","2013JJ00","     0.0"
"1977","A049056","A044110","2014JJ00","     0.0"
"1978","A049056","A044110","2015JJ00","     0.0"
"1979","A049056","A044110","2016JJ00","     0.0"
"1980","A049056","A044110","2017JJ00","     0.0"
"1981","A049056","A044110","2018JJ00","     0.0"
"1982","A049056","A044110","2019JJ00","     0.0"
"1983","A049056","A044110","2020JJ00","     0.0"
"1984","A049056","A044114","1990JJ00","     0.7"
"1985","A049056","A044114","1991JJ00","     0.7"
"1986","A049056","A044114","1992JJ00","     0.7"
"1987","A049056","A044114","1993JJ00","     0.7"
"1988","A049056","A044114","1994JJ00","     0.7"
"1989","A049056","A044114","1995JJ00","     0.6"
"1990","A049056","A044114","1996JJ00","     0.5"
"1991","A049056","A044114","1997JJ00","     0.2"
"1992","A049056","A044114","1998JJ00","     0.2"
"1993","A049056","A044114","1999JJ00","     0.2"
"1994","A049056","A044114","2000JJ00","     0.1"
"1995","A049056","A044114","2001JJ00","     0.0"
"1996","A049056","A044114","2002JJ00","     0.0"
"1997","A049056","A044114","2003JJ00","     0.0"
"1998","A049056","A044114","2004JJ00","     0.0"
"1999","A049056","A044114","2005JJ00","     0.0"
"2000","A049056","A044114","2006JJ00","     0.0"
"2001","A049056","A044114","2007JJ00","     0.0"
"2002","A049056","A044114","2008JJ00","     0.0"
"2003","A049056","A044114","2009JJ00","     0.0"
"2004","A049056","A044114","2010JJ00","     0.0"
"2005","A049056","A044114","2011JJ00","     0.0"
"2006","A049056","A044114","2012JJ00","     0.0"
"2007","A049056","A044114","2013JJ00","     0.0"
"2008","A049056","A044114","2014JJ00","     0.0"
"2009","A049056","A044114","2015JJ00","     0.0"
"2010","A049056","A044114","2016JJ00","     0.0"
"2011","A049056","A044114","2017JJ00","     0.0"
"2012","A049056","A044114","2018JJ00","     0.0"
"2013","A049056","A044114","2019JJ00","     0.0"
"2014","A049056","A044114","2020JJ00","     0.0"
"2015","A049056","A044113","1990JJ00","     1.7"
"2016","A049056","A044113","1991JJ00","     1.5"
"2017","A049056","A044113","1992JJ00","     1.4"
"2018","A049056","A044113","1993JJ00","     1.4"
"2019","A049056","A044113","1994JJ00","     1.3"
"2020","A049056","A044113","1995JJ00","     1.3"
"2021","A049056","A044113","1996JJ00","     1.2"
"2022","A049056","A044113","1997JJ00","     1.1"
"2023","A049056","A044113","1998JJ00","     1.1"
"2024","A049056","A044113","1999JJ00","     1.1"
"2025","A049056","A044113","2000JJ00","     0.9"
"2026","A049056","A044113","2001JJ00","     0.8"
"2027","A049056","A044113","2002JJ00","     0.8"
"2028","A049056","A044113","2003JJ00","     0.7"
"2029","A049056","A044113","2004JJ00","     0.7"
"2030","A049056","A044113","2005JJ00","     0.7"
"2031","A049056","A044113","2006JJ00","     0.6"
"2032","A049056","A044113","2007JJ00","     0.6"
"2033","A049056","A044113","2008JJ00","     0.6"
"2034","A049056","A044113","2009JJ00","     0.6"
"2035","A049056","A044113","2010JJ00","     0.5"
"2036","A049056","A044113","2011JJ00","     0.5"
"2037","A049056","A044113","2012JJ00","     0.4"
"2038","A049056","A044113","2013JJ00","     0.4"
"2039","A049056","A044113","2014JJ00","     0.4"
"2040","A049056","A044113","2015JJ00","     0.3"
"2041","A049056","A044113","2016JJ00","     0.3"
"2042","A049056","A044113","2017JJ00","     0.3"
"2043","A049056","A044113","2018JJ00","     0.3"
"2044","A049056","A044113","2019JJ00","     0.3"
"2045","A049056","A044113","2020JJ00","     0.2"
"2046","A025426","A044109","1990JJ00","  1854.1"
"2047","A025426","A044109","1991JJ00","  1851.4"
"2048","A025426","A044109","1992JJ00","  1871.7"
"2049","A025426","A044109","1993JJ00","  1908.0"
"2050","A025426","A044109","1994JJ00","  1900.1"
"2051","A025426","A044109","1995JJ00","  1887.4"
"2052","A025426","A044109","1996JJ00","  1905.4"
"2053","A025426","A044109","1997JJ00","  2213.2"
"2054","A025426","A044109","1998JJ00","  1969.2"
"2055","A025426","A044109","1999JJ00","  2034.6"
"2056","A025426","A044109","2000JJ00","  2087.9"
"2057","A025426","A044109","2001JJ00","  2173.2"
"2058","A025426","A044109","2002JJ00","  2108.9"
"2059","A025426","A044109","2003JJ00","  2168.3"
"2060","A025426","A044109","2004JJ00","  2034.4"
"2061","A025426","A044109","2005JJ00","  1966.2"
"2062","A025426","A044109","2006JJ00","  1929.9"
"2063","A025426","A044109","2007JJ00","  1958.1"
"2064","A025426","A044109","2008JJ00","  1940.2"
"2065","A025426","A044109","2009JJ00","  1660.5"
"2066","A025426","A044109","2010JJ00","  1777.3"
"2067","A025426","A044109","2011JJ00","  1893.4"
"2068","A025426","A044109","2012JJ00","  2040.3"
"2069","A025426","A044109","2013JJ00","  2004.5"
"2070","A025426","A044109","2014JJ00","  2036.8"
"2071","A025426","A044109","2015JJ00","  2070.6"
"2072","A025426","A044109","2016JJ00","  2047.5"
"2073","A025426","A044109","2017JJ00","  2094.8"
"2074","A025426","A044109","2018JJ00","  2105.4"
"2075","A025426","A044109","2019JJ00","  1914.0"
"2076","A025426","A044109","2020JJ00","  1914.0"
"2077","A025426","A044108","1990JJ00","    22.1"
"2078","A025426","A044108","1991JJ00","    20.8"
"2079","A025426","A044108","1992JJ00","    20.7"
"2080","A025426","A044108","1993JJ00","    22.7"
"2081","A025426","A044108","1994JJ00","    20.8"
"2082","A025426","A044108","1995JJ00","    22.9"
"2083","A025426","A044108","1996JJ00","    24.3"
"2084","A025426","A044108","1997JJ00","    24.8"
"2085","A025426","A044108","1998JJ00","    24.4"
"2086","A025426","A044108","1999JJ00","    25.4"
"2087","A025426","A044108","2000JJ00","    26.2"
"2088","A025426","A044108","2001JJ00","    27.2"
"2089","A025426","A044108","2002JJ00","    27.7"
"2090","A025426","A044108","2003JJ00","    28.5"
"2091","A025426","A044108","2004JJ00","    28.7"
"2092","A025426","A044108","2005JJ00","    28.3"
"2093","A025426","A044108","2006JJ00","    27.9"
"2094","A025426","A044108","2007JJ00","    27.6"
"2095","A025426","A044108","2008JJ00","    27.3"
"2096","A025426","A044108","2009JJ00","    26.9"
"2097","A025426","A044108","2010JJ00","    27.1"
"2098","A025426","A044108","2011JJ00","    27.3"
"2099","A025426","A044108","2012JJ00","    27.3"
"2100","A025426","A044108","2013JJ00","    26.9"
"2101","A025426","A044108","2014JJ00","    26.8"
"2102","A025426","A044108","2015JJ00","    26.6"
"2103","A025426","A044108","2016JJ00","    26.4"
"2104","A025426","A044108","2017JJ00","    26.5"
"2105","A025426","A044108","2018JJ00","    26.6"
"2106","A025426","A044108","2019JJ00","    25.9"
"2107","A025426","A044108","2020JJ00","    25.9"
"2108","A025426","A044116","1990JJ00","     5.4"
"2109","A025426","A044116","1991JJ00","     5.0"
"2110","A025426","A044116","1992JJ00","     5.0"
"2111","A025426","A044116","1993JJ00","     5.5"
"2112","A025426","A044116","1994JJ00","     5.0"
"2113","A025426","A044116","1995JJ00","     5.5"
"2114","A025426","A044116","1996JJ00","     5.7"
"2115","A025426","A044116","1997JJ00","     5.6"
"2116","A025426","A044116","1998JJ00","     5.4"
"2117","A025426","A044116","1999JJ00","     5.5"
"2118","A025426","A044116","2000JJ00","     5.6"
"2119","A025426","A044116","2001JJ00","     5.6"
"2120","A025426","A044116","2002JJ00","     5.5"
"2121","A025426","A044116","2003JJ00","     5.4"
"2122","A025426","A044116","2004JJ00","     5.2"
"2123","A025426","A044116","2005JJ00","     4.8"
"2124","A025426","A044116","2006JJ00","     4.6"
"2125","A025426","A044116","2007JJ00","     4.4"
"2126","A025426","A044116","2008JJ00","     4.2"
"2127","A025426","A044116","2009JJ00","     4.0"
"2128","A025426","A044116","2010JJ00","     3.9"
"2129","A025426","A044116","2011JJ00","     3.8"
"2130","A025426","A044116","2012JJ00","     3.6"
"2131","A025426","A044116","2013JJ00","     3.3"
"2132","A025426","A044116","2014JJ00","     3.1"
"2133","A025426","A044116","2015JJ00","     2.8"
"2134","A025426","A044116","2016JJ00","     2.8"
"2135","A025426","A044116","2017JJ00","     2.8"
"2136","A025426","A044116","2018JJ00","     2.8"
"2137","A025426","A044116","2019JJ00","     2.6"
"2138","A025426","A044116","2020JJ00","     2.6"
"2139","A025426","A044117","1990JJ00","     2.9"
"2140","A025426","A044117","1991JJ00","     3.0"
"2141","A025426","A044117","1992JJ00","     3.1"
"2142","A025426","A044117","1993JJ00","     4.7"
"2143","A025426","A044117","1994JJ00","     5.2"
"2144","A025426","A044117","1995JJ00","     4.1"
"2145","A025426","A044117","1996JJ00","     3.2"
"2146","A025426","A044117","1997JJ00","     3.2"
"2147","A025426","A044117","1998JJ00","     2.8"
"2148","A025426","A044117","1999JJ00","     2.5"
"2149","A025426","A044117","2000JJ00","     2.2"
"2150","A025426","A044117","2001JJ00","     2.7"
"2151","A025426","A044117","2002JJ00","     2.0"
"2152","A025426","A044117","2003JJ00","     2.1"
"2153","A025426","A044117","2004JJ00","     2.0"
"2154","A025426","A044117","2005JJ00","     1.7"
"2155","A025426","A044117","2006JJ00","     2.1"
"2156","A025426","A044117","2007JJ00","     2.0"
"2157","A025426","A044117","2008JJ00","     2.0"
"2158","A025426","A044117","2009JJ00","     1.9"
"2159","A025426","A044117","2010JJ00","     2.0"
"2160","A025426","A044117","2011JJ00","     1.9"
"2161","A025426","A044117","2012JJ00","     2.0"
"2162","A025426","A044117","2013JJ00","     2.0"
"2163","A025426","A044117","2014JJ00","     1.3"
"2164","A025426","A044117","2015JJ00","     1.3"
"2165","A025426","A044117","2016JJ00","     1.5"
"2166","A025426","A044117","2017JJ00","     1.5"
"2167","A025426","A044117","2018JJ00","     1.6"
"2168","A025426","A044117","2019JJ00","     1.6"
"2169","A025426","A044117","2020JJ00","     1.6"
"2170","A025426","A044115","1990JJ00","     8.3"
"2171","A025426","A044115","1991JJ00","     8.1"
"2172","A025426","A044115","1992JJ00","     8.1"
"2173","A025426","A044115","1993JJ00","    10.2"
"2174","A025426","A044115","1994JJ00","    10.3"
"2175","A025426","A044115","1995JJ00","     9.6"
"2176","A025426","A044115","1996JJ00","     8.9"
"2177","A025426","A044115","1997JJ00","     8.9"
"2178","A025426","A044115","1998JJ00","     8.2"
"2179","A025426","A044115","1999JJ00","     8.1"
"2180","A025426","A044115","2000JJ00","     7.8"
"2181","A025426","A044115","2001JJ00","     8.3"
"2182","A025426","A044115","2002JJ00","     7.5"
"2183","A025426","A044115","2003JJ00","     7.5"
"2184","A025426","A044115","2004JJ00","     7.1"
"2185","A025426","A044115","2005JJ00","     6.5"
"2186","A025426","A044115","2006JJ00","     6.7"
"2187","A025426","A044115","2007JJ00","     6.4"
"2188","A025426","A044115","2008JJ00","     6.1"
"2189","A025426","A044115","2009JJ00","     5.9"
"2190","A025426","A044115","2010JJ00","     5.9"
"2191","A025426","A044115","2011JJ00","     5.6"
"2192","A025426","A044115","2012JJ00","     5.6"
"2193","A025426","A044115","2013JJ00","     5.3"
"2194","A025426","A044115","2014JJ00","     4.3"
"2195","A025426","A044115","2015JJ00","     4.1"
"2196","A025426","A044115","2016JJ00","     4.2"
"2197","A025426","A044115","2017JJ00","     4.3"
"2198","A025426","A044115","2018JJ00","     4.3"
"2199","A025426","A044115","2019JJ00","     4.2"
"2200","A025426","A044115","2020JJ00","     4.2"
"2201","A025426","A044107","1990JJ00","     0.1"
"2202","A025426","A044107","1991JJ00","     0.1"
"2203","A025426","A044107","1992JJ00","     0.1"
"2204","A025426","A044107","1993JJ00","     0.1"
"2205","A025426","A044107","1994JJ00","     0.1"
"2206","A025426","A044107","1995JJ00","     0.1"
"2207","A025426","A044107","1996JJ00","     0.1"
"2208","A025426","A044107","1997JJ00","     0.1"
"2209","A025426","A044107","1998JJ00","     0.1"
"2210","A025426","A044107","1999JJ00","     0.1"
"2211","A025426","A044107","2000JJ00","     0.1"
"2212","A025426","A044107","2001JJ00","     0.1"
"2213","A025426","A044107","2002JJ00","     0.1"
"2214","A025426","A044107","2003JJ00","     0.1"
"2215","A025426","A044107","2004JJ00","     0.1"
"2216","A025426","A044107","2005JJ00","     0.1"
"2217","A025426","A044107","2006JJ00","     0.1"
"2218","A025426","A044107","2007JJ00","     0.1"
"2219","A025426","A044107","2008JJ00","     0.1"
"2220","A025426","A044107","2009JJ00","     0.1"
"2221","A025426","A044107","2010JJ00","     0.1"
"2222","A025426","A044107","2011JJ00","     0.1"
"2223","A025426","A044107","2012JJ00","     0.1"
