EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 18-11-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : precipitation amount in 0.1 mm
30-34 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the series (SOUID: 108974) of NETHERLANDS, AMSTERDAM (STAID: 2358)
See file sources.txt for more info.



 STAID, SOUID,    DATE,   RR, Q_RR
  2358,108974,19331123,   39,    0
  2358,108974,19331124,    6,    0
  2358,108974,19331125,    0,    0
  2358,108974,19331126,    0,    0
  2358,108974,19331127,    0,    0
  2358,108974,19331128,    0,    0
  2358,108974,19331129,    0,    0
  2358,108974,19331130,    2,    0
  2358,108974,19331201,    0,    0
  2358,108974,19331202,    0,    0
  2358,108974,19331203,    0,    0
  2358,108974,19331204,    0,    0
  2358,108974,19331205,    0,    0
  2358,108974,19331206,    4,    0
  2358,108974,19331207,    0,    0
  2358,108974,19331208,    0,    0
  2358,108974,19331209,    0,    0
  2358,108974,19331210,    0,    0
  2358,108974,19331211,    2,    0
  2358,108974,19331212,   12,    0
  2358,108974,19331213,    0,    0
  2358,108974,19331214,    5,    0
  2358,108974,19331215,    2,    0
  2358,108974,19331216,    1,    0
  2358,108974,19331217,    0,    0
  2358,108974,19331218,    0,    0
  2358,108974,19331219,    1,    0
  2358,108974,19331220,    2,    0
  2358,108974,19331221,    0,    0
  2358,108974,19331222,    0,    0
  2358,108974,19331223,    0,    0
  2358,108974,19331224,    0,    0
  2358,108974,19331225,   10,    0
  2358,108974,19331226,    0,    0
  2358,108974,19331227,   69,    0
  2358,108974,19331228,    0,    0
  2358,108974,19331229,    0,    0
  2358,108974,19331230,    3,    0
  2358,108974,19331231,    0,    0
  2358,108974,19340101,    0,    0
  2358,108974,19340102,    0,    0
  2358,108974,19340103,    7,    0
  2358,108974,19340104,   67,    0
  2358,108974,19340105,    2,    0
  2358,108974,19340106,    0,    0
  2358,108974,19340107,    1,    0
  2358,108974,19340108,    2,    0
  2358,108974,19340109,    1,    0
  2358,108974,19340110,    0,    0
  2358,108974,19340111,   52,    0
  2358,108974,19340112,  131,    0
  2358,108974,19340113,   40,    0
  2358,108974,19340114,  106,    0
  2358,108974,19340115,    3,    0
  2358,108974,19340116,   59,    0
  2358,108974,19340117,   68,    0
  2358,108974,19340118,   27,    0
  2358,108974,19340119,    0,    0
  2358,108974,19340120,    0,    0
  2358,108974,19340121,    0,    0
  2358,108974,19340122,    1,    0
  2358,108974,19340123,    1,    0
  2358,108974,19340124,    0,    0
  2358,108974,19340125,    0,    0
  2358,108974,19340126,    8,    0
  2358,108974,19340127,   55,    0
  2358,108974,19340128,    0,    0
  2358,108974,19340129,    1,    0
  2358,108974,19340130,   27,    0
  2358,108974,19340131,   38,    0
  2358,108974,19340201,    0,    0
  2358,108974,19340202,    0,    0
  2358,108974,19340203,   10,    0
  2358,108974,19340204,    1,    0
  2358,108974,19340205,    1,    0
  2358,108974,19340206,    0,    0
  2358,108974,19340207,    0,    0
  2358,108974,19340208,    0,    0
  2358,108974,19340209,    0,    0
  2358,108974,19340210,    1,    0
  2358,108974,19340211,    0,    0
  2358,108974,19340212,    2,    0
  2358,108974,19340213,    0,    0
  2358,108974,19340214,    0,    0
  2358,108974,19340215,    0,    0
  2358,108974,19340216,    1,    0
  2358,108974,19340217,    0,    0
  2358,108974,19340218,    0,    0
  2358,108974,19340219,    0,    0
  2358,108974,19340220,    0,    0
  2358,108974,19340221,    0,    0
  2358,108974,19340222,    0,    0
  2358,108974,19340223,    0,    0
  2358,108974,19340224,   10,    0
  2358,108974,19340225,    9,    0
  2358,108974,19340226,    6,    0
  2358,108974,19340227,    1,    0
  2358,108974,19340228,    8,    0
  2358,108974,19340301,    1,    0
  2358,108974,19340302,   10,    0
  2358,108974,19340303,    1,    0
  2358,108974,19340304,   35,    0
  2358,108974,19340305,    8,    0
  2358,108974,19340306,   90,    0
  2358,108974,19340307,    0,    0
  2358,108974,19340308,    0,    0
  2358,108974,19340309,    0,    0
  2358,108974,19340310,    0,    0
  2358,108974,19340311,   32,    0
  2358,108974,19340312,   37,    0
  2358,108974,19340313,   22,    0
  2358,108974,19340314,   90,    0
  2358,108974,19340315,   26,    0
  2358,108974,19340316,   64,    0
  2358,108974,19340317,   90,    0
  2358,108974,19340318,    7,    0
  2358,108974,19340319,   29,    0
  2358,108974,19340320,   25,    0
  2358,108974,19340321,   26,    0
  2358,108974,19340322,   12,    0
  2358,108974,19340323,    0,    0
  2358,108974,19340324,    0,    0
  2358,108974,19340325,    0,    0
  2358,108974,19340326,    1,    0
  2358,108974,19340327,    0,    0
  2358,108974,19340328,    0,    0
  2358,108974,19340329,    0,    0
  2358,108974,19340330,    0,    0
  2358,108974,19340331,    0,    0
  2358,108974,19340401,    0,    0
  2358,108974,19340402,    1,    0
  2358,108974,19340403,    0,    0
  2358,108974,19340404,    0,    0
  2358,108974,19340405,    0,    0
  2358,108974,19340406,   14,    0
  2358,108974,19340407,   31,    0
  2358,108974,19340408,   23,    0
  2358,108974,19340409,    3,    0
  2358,108974,19340410,    0,    0
  2358,108974,19340411,    0,    0
  2358,108974,19340412,    0,    0
  2358,108974,19340413,    0,    0
  2358,108974,19340414,    6,    0
  2358,108974,19340415,    0,    0
  2358,108974,19340416,   15,    0
  2358,108974,19340417,   80,    0
  2358,108974,19340418,   52,    0
  2358,108974,19340419,    3,    0
  2358,108974,19340420,    0,    0
  2358,108974,19340421,    0,    0
  2358,108974,19340422,    0,    0
  2358,108974,19340423,    5,    0
  2358,108974,19340424,    7,    0
  2358,108974,19340425,   11,    0
  2358,108974,19340426,   26,    0
  2358,108974,19340427,   35,    0
  2358,108974,19340428,   37,    0
  2358,108974,19340429,    0,    0
  2358,108974,19340430,    0,    0
  2358,108974,19340501,    1,    0
  2358,108974,19340502,    0,    0
  2358,108974,19340503,   60,    0
  2358,108974,19340504,   29,    0
  2358,108974,19340505,    0,    0
  2358,108974,19340506,    0,    0
  2358,108974,19340507,    2,    0
  2358,108974,19340508,   22,    0
  2358,108974,19340509,    0,    0
  2358,108974,19340510,    0,    0
  2358,108974,19340511,    0,    0
  2358,108974,19340512,    0,    0
  2358,108974,19340513,    0,    0
  2358,108974,19340514,   51,    0
  2358,108974,19340515,    2,    0
  2358,108974,19340516,   46,    0
  2358,108974,19340517,    1,    0
  2358,108974,19340518,    0,    0
  2358,108974,19340519,    0,    0
  2358,108974,19340520,    0,    0
  2358,108974,19340521,    0,    0
  2358,108974,19340522,    0,    0
  2358,108974,19340523,    0,    0
  2358,108974,19340524,    0,    0
  2358,108974,19340525,    0,    0
  2358,108974,19340526,    0,    0
  2358,108974,19340527,    0,    0
  2358,108974,19340528,    0,    0
  2358,108974,19340529,    0,    0
  2358,108974,19340530,    0,    0
  2358,108974,19340531,    0,    0
  2358,108974,19340601,    0,    0
  2358,108974,19340602,    0,    0
  2358,108974,19340603,    0,    0
  2358,108974,19340604,    0,    0
  2358,108974,19340605,   28,    0
  2358,108974,19340606,   12,    0
  2358,108974,19340607,   13,    0
  2358,108974,19340608,    0,    0
  2358,108974,19340609,    0,    0
  2358,108974,19340610,    0,    0
  2358,108974,19340611,    0,    0
  2358,108974,19340612,    0,    0
  2358,108974,19340613,    0,    0
  2358,108974,19340614,    0,    0
  2358,108974,19340615,    0,    0
  2358,108974,19340616,    0,    0
  2358,108974,19340617,    0,    0
  2358,108974,19340618,    0,    0
  2358,108974,19340619,    3,    0
  2358,108974,19340620,   13,    0
  2358,108974,19340621,   93,    0
  2358,108974,19340622,    0,    0
  2358,108974,19340623,    3,    0
  2358,108974,19340624,   14,    0
  2358,108974,19340625,   32,    0
  2358,108974,19340626,    0,    0
  2358,108974,19340627,  174,    0
  2358,108974,19340628,    0,    0
  2358,108974,19340629,    0,    0
  2358,108974,19340630,    0,    0
  2358,108974,19340701,    0,    0
  2358,108974,19340702,    0,    0
  2358,108974,19340703,    0,    0
  2358,108974,19340704,    0,    0
  2358,108974,19340705,    0,    0
  2358,108974,19340706,    0,    0
  2358,108974,19340707,    0,    0
  2358,108974,19340708,    0,    0
  2358,108974,19340709,    0,    0
  2358,108974,19340710,    0,    0
  2358,108974,19340711,    0,    0
  2358,108974,19340712,   12,    0
  2358,108974,19340713,   16,    0
  2358,108974,19340714,   28,    0
  2358,108974,19340715,    2,    0
  2358,108974,19340716,    0,    0
  2358,108974,19340717,    0,    0
  2358,108974,19340718,   49,    0
  2358,108974,19340719,    0,    0
  2358,108974,19340720,    0,    0
  2358,108974,19340721,   11,    0
  2358,108974,19340722,    0,    0
  2358,108974,19340723,    0,    0
  2358,108974,19340724,   48,    0
  2358,108974,19340725,    0,    0
  2358,108974,19340726,   31,    0
  2358,108974,19340727,    4,    0
  2358,108974,19340728,   37,    0
  2358,108974,19340729,   58,    0
  2358,108974,19340730,    0,    0
  2358,108974,19340731,   39,    0
  2358,108974,19340801,    0,    0
  2358,108974,19340802,   70,    0
  2358,108974,19340803,    0,    0
  2358,108974,19340804,    0,    0
  2358,108974,19340805,    0,    0
  2358,108974,19340806,    0,    0
  2358,108974,19340807,    0,    0
  2358,108974,19340808,    0,    0
  2358,108974,19340809,    3,    0
  2358,108974,19340810,   25,    0
  2358,108974,19340811,   43,    0
  2358,108974,19340812,  590,    0
  2358,108974,19340813,   22,    0
  2358,108974,19340814,    0,    0
  2358,108974,19340815,    0,    0
  2358,108974,19340816,    0,    0
  2358,108974,19340817,    0,    0
  2358,108974,19340818,    0,    0
  2358,108974,19340819,    0,    0
  2358,108974,19340820,    0,    0
  2358,108974,19340821,    0,    0
  2358,108974,19340822,   10,    0
  2358,108974,19340823,    0,    0
  2358,108974,19340824,    1,    0
  2358,108974,19340825,    0,    0
  2358,108974,19340826,    0,    0
  2358,108974,19340827,    0,    0
  2358,108974,19340828,   16,    0
  2358,108974,19340829,   69,    0
  2358,108974,19340830,   80,    0
  2358,108974,19340831,    4,    0
  2358,108974,19340901,    0,    0
  2358,108974,19340902,   57,    0
  2358,108974,19340903,   18,    0
  2358,108974,19340904,    0,    0
  2358,108974,19340905,    0,    0
  2358,108974,19340906,    0,    0
  2358,108974,19340907,    0,    0
  2358,108974,19340908,   74,    0
  2358,108974,19340909,   15,    0
  2358,108974,19340910,    0,    0
  2358,108974,19340911,    0,    0
  2358,108974,19340912,    0,    0
  2358,108974,19340913,    0,    0
  2358,108974,19340914,    0,    0
  2358,108974,19340915,    5,    0
  2358,108974,19340916,    0,    0
  2358,108974,19340917,   34,    0
  2358,108974,19340918,   77,    0
  2358,108974,19340919,   25,    0
  2358,108974,19340920,   66,    0
  2358,108974,19340921,   32,    0
  2358,108974,19340922,   62,    0
  2358,108974,19340923,    0,    0
  2358,108974,19340924,   30,    0
  2358,108974,19340925,    0,    0
  2358,108974,19340926,   11,    0
  2358,108974,19340927,    0,    0
  2358,108974,19340928,    0,    0
  2358,108974,19340929,    3,    0
  2358,108974,19340930,    0,    0
  2358,108974,19341001,    9,    0
  2358,108974,19341002,   30,    0
  2358,108974,19341003,    2,    0
  2358,108974,19341004,   33,    0
  2358,108974,19341005,   81,    0
  2358,108974,19341006,   17,    0
  2358,108974,19341007,    0,    0
  2358,108974,19341008,  213,    0
  2358,108974,19341009,   60,    0
  2358,108974,19341010,    9,    0
  2358,108974,19341011,    0,    0
  2358,108974,19341012,    4,    0
  2358,108974,19341013,   20,    0
  2358,108974,19341014,   65,    0
  2358,108974,19341015,  147,    0
  2358,108974,19341016,   65,    0
  2358,108974,19341017,   21,    0
  2358,108974,19341018,   19,    0
  2358,108974,19341019,    0,    0
  2358,108974,19341020,    9,    0
  2358,108974,19341021,    5,    0
  2358,108974,19341022,   29,    0
  2358,108974,19341023,    4,    0
  2358,108974,19341024,    0,    0
  2358,108974,19341025,    6,    0
  2358,108974,19341026,    1,    0
  2358,108974,19341027,   20,    0
  2358,108974,19341028,   15,    0
  2358,108974,19341029,   12,    0
  2358,108974,19341030,   58,    0
  2358,108974,19341031,   34,    0
  2358,108974,19341101,  116,    0
  2358,108974,19341102,   30,    0
  2358,108974,19341103,    0,    0
  2358,108974,19341104,   11,    0
  2358,108974,19341105,  142,    0
  2358,108974,19341106,   12,    0
  2358,108974,19341107,    0,    0
  2358,108974,19341108,    1,    0
  2358,108974,19341109,   10,    0
  2358,108974,19341110,    2,    0
  2358,108974,19341111,    5,    0
  2358,108974,19341112,   31,    0
  2358,108974,19341113,    1,    0
  2358,108974,19341114,    4,    0
  2358,108974,19341115,    0,    0
  2358,108974,19341116,    0,    0
  2358,108974,19341117,    0,    0
  2358,108974,19341118,    1,    0
  2358,108974,19341119,    0,    0
  2358,108974,19341120,    0,    0
  2358,108974,19341121,    1,    0
  2358,108974,19341122,    0,    0
  2358,108974,19341123,   16,    0
  2358,108974,19341124,    0,    0
  2358,108974,19341125,    0,    0
  2358,108974,19341126,    2,    0
  2358,108974,19341127,    0,    0
  2358,108974,19341128,    0,    0
  2358,108974,19341129,    0,    0
  2358,108974,19341130,    0,    0
  2358,108974,19341201,   11,    0
  2358,108974,19341202,  200,    0
  2358,108974,19341203,   21,    0
  2358,108974,19341204,   77,    0
  2358,108974,19341205,   53,    0
  2358,108974,19341206,   22,    0
  2358,108974,19341207,   14,    0
  2358,108974,19341208,   19,    0
  2358,108974,19341209,   12,    0
  2358,108974,19341210,   53,    0
  2358,108974,19341211,    0,    0
  2358,108974,19341212,   20,    0
  2358,108974,19341213,    0,    0
  2358,108974,19341214,   28,    0
  2358,108974,19341215,    0,    0
  2358,108974,19341216,   27,    0
  2358,108974,19341217,    0,    0
  2358,108974,19341218,  106,    0
  2358,108974,19341219,   18,    0
  2358,108974,19341220,    3,    0
  2358,108974,19341221,    0,    0
  2358,108974,19341222,    2,    0
  2358,108974,19341223,    0,    0
  2358,108974,19341224,    0,    0
  2358,108974,19341225,    0,    0
  2358,108974,19341226,   33,    0
  2358,108974,19341227,   52,    0
  2358,108974,19341228,   14,    0
  2358,108974,19341229,    8,    0
  2358,108974,19341230,   95,    0
  2358,108974,19341231,  149,    0
  2358,108974,19350101,    4,    0
  2358,108974,19350102,    0,    0
  2358,108974,19350103,   22,    0
  2358,108974,19350104,   95,    0
  2358,108974,19350105,   26,    0
  2358,108974,19350106,    0,    0
  2358,108974,19350107,    4,    0
  2358,108974,19350108,    0,    0
  2358,108974,19350109,    0,    0
  2358,108974,19350110,    0,    0
  2358,108974,19350111,   26,    0
  2358,108974,19350112,  121,    0
  2358,108974,19350113,   20,    0
  2358,108974,19350114,   33,    0
  2358,108974,19350115,    4,    0
  2358,108974,19350116,    1,    0
  2358,108974,19350117,    8,    0
  2358,108974,19350118,    0,    0
  2358,108974,19350119,    0,    0
  2358,108974,19350120,   15,    0
  2358,108974,19350121,   23,    0
  2358,108974,19350122,   13,    0
  2358,108974,19350123,    0,    0
  2358,108974,19350124,   30,    0
  2358,108974,19350125,   72,    0
  2358,108974,19350126,   25,    0
  2358,108974,19350127,    2,    0
  2358,108974,19350128,    0,    0
  2358,108974,19350129,    0,    0
  2358,108974,19350130,   48,    0
  2358,108974,19350131,    4,    0
  2358,108974,19350201,   34,    0
  2358,108974,19350202,   35,    0
  2358,108974,19350203,   91,    0
  2358,108974,19350204,   19,    0
  2358,108974,19350205,   37,    0
  2358,108974,19350206,   17,    0
  2358,108974,19350207,    2,    0
  2358,108974,19350208,    0,    0
  2358,108974,19350209,    0,    0
  2358,108974,19350210,   38,    0
  2358,108974,19350211,    3,    0
  2358,108974,19350212,   20,    0
  2358,108974,19350213,   44,    0
  2358,108974,19350214,    5,    0
  2358,108974,19350215,   82,    0
  2358,108974,19350216,   34,    0
  2358,108974,19350217,    0,    0
  2358,108974,19350218,    0,    0
  2358,108974,19350219,    0,    0
  2358,108974,19350220,   44,    0
  2358,108974,19350221,   25,    0
  2358,108974,19350222,   33,    0
  2358,108974,19350223,    8,    0
  2358,108974,19350224,   71,    0
  2358,108974,19350225,   40,    0
  2358,108974,19350226,    0,    0
  2358,108974,19350227,   28,    0
  2358,108974,19350228,    0,    0
  2358,108974,19350301,    0,    0
  2358,108974,19350302,    0,    0
  2358,108974,19350303,    0,    0
  2358,108974,19350304,    0,    0
  2358,108974,19350305,   45,    0
  2358,108974,19350306,    8,    0
  2358,108974,19350307,    0,    0
  2358,108974,19350308,    0,    0
  2358,108974,19350309,    0,    0
  2358,108974,19350310,    0,    0
  2358,108974,19350311,    0,    0
  2358,108974,19350312,    0,    0
  2358,108974,19350313,    0,    0
  2358,108974,19350314,    0,    0
  2358,108974,19350315,    0,    0
  2358,108974,19350316,    0,    0
  2358,108974,19350317,    0,    0
  2358,108974,19350318,    0,    0
  2358,108974,19350319,    0,    0
  2358,108974,19350320,    0,    0
  2358,108974,19350321,    0,    0
  2358,108974,19350322,   16,    0
  2358,108974,19350323,  137,    0
  2358,108974,19350324,    6,    0
  2358,108974,19350325,    4,    0
  2358,108974,19350326,    0,    0
  2358,108974,19350327,    1,    0
  2358,108974,19350328,    0,    0
  2358,108974,19350329,    0,    0
  2358,108974,19350330,  147,    0
  2358,108974,19350331,   46,    0
  2358,108974,19350401,   31,    0
  2358,108974,19350402,   14,    0
  2358,108974,19350403,   18,    0
  2358,108974,19350404,  106,    0
  2358,108974,19350405,   84,    0
  2358,108974,19350406,   17,    0
  2358,108974,19350407,   77,    0
  2358,108974,19350408,   22,    0
  2358,108974,19350409,   58,    0
  2358,108974,19350410,    7,    0
  2358,108974,19350411,    7,    0
  2358,108974,19350412,    0,    0
  2358,108974,19350413,    0,    0
  2358,108974,19350414,    0,    0
  2358,108974,19350415,   80,    0
  2358,108974,19350416,   15,    0
  2358,108974,19350417,   20,    0
  2358,108974,19350418,   31,    0
  2358,108974,19350419,   14,    0
  2358,108974,19350420,    2,    0
  2358,108974,19350421,   29,    0
  2358,108974,19350422,   21,    0
  2358,108974,19350423,    0,    0
  2358,108974,19350424,   92,    0
  2358,108974,19350425,    0,    0
  2358,108974,19350426,    0,    0
  2358,108974,19350427,    1,    0
  2358,108974,19350428,    0,    0
  2358,108974,19350429,    0,    0
  2358,108974,19350430,    0,    0
  2358,108974,19350501,    0,    0
  2358,108974,19350502,    0,    0
  2358,108974,19350503,    0,    0
  2358,108974,19350504,    0,    0
  2358,108974,19350505,    0,    0
  2358,108974,19350506,    0,    0
  2358,108974,19350507,    0,    0
  2358,108974,19350508,    0,    0
  2358,108974,19350509,    0,    0
  2358,108974,19350510,    0,    0
  2358,108974,19350511,    0,    0
  2358,108974,19350512,    0,    0
  2358,108974,19350513,   39,    0
  2358,108974,19350514,  130,    0
  2358,108974,19350515,   83,    0
  2358,108974,19350516,    3,    0
  2358,108974,19350517,    0,    0
  2358,108974,19350518,  146,    0
  2358,108974,19350519,   55,    0
  2358,108974,19350520,    9,    0
  2358,108974,19350521,    0,    0
  2358,108974,19350522,    0,    0
  2358,108974,19350523,    1,    0
  2358,108974,19350524,    0,    0
  2358,108974,19350525,    0,    0
  2358,108974,19350526,    0,    0
  2358,108974,19350527,    0,    0
  2358,108974,19350528,    0,    0
  2358,108974,19350529,   52,    0
  2358,108974,19350530,    0,    0
  2358,108974,19350531,    0,    0
  2358,108974,19350601,    0,    0
  2358,108974,19350602,    9,    0
  2358,108974,19350603,    0,    0
  2358,108974,19350604,   58,    0
  2358,108974,19350605,   58,    0
  2358,108974,19350606,    0,    0
  2358,108974,19350607,   62,    0
